metric,algorithm,region,input_combo,dataset,region_metric,general_metric
NSE,GPR,Eastern Anatolia,7,train,0.921179705180438,0.8983871879852942
NSE,GPR,Marmara,7,test,0.8014297207219291,0.7975316652582128
NSE,GPR,Marmara,7,train,0.8356659939648068,0.8227062227985669
NSE,GPR,Mediterranean,7,test,0.810232253405348,0.852730892113994
NSE,GPR,Mediterranean,7,train,0.8588901958842114,0.8058010038343226
NSE,GPR,Southeastern Anatolia,7,test,0.8817313875170547,0.9085917945864296
NSE,GPR,Southeastern Anatolia,7,train,0.8842419527539349,0.8523450478222578
NSE,GPR,all_data,7,test,0.8626659313865808,0.8590829477164059
NSE,GPR,all_data,7,train,0.8904040353381286,0.8625526389765775
NSE,GPR,Aegean,8,test,0.3956741596880131,0.41787700004948725
NSE,GPR,Aegean,8,train,0.41221589661807667,0.4012925483354086
NSE,GPR,Black Sea,8,test,0.2440522898380041,0.23103448527320403
NSE,GPR,Black Sea,8,train,0.32582476496370705,0.2892822459643227
NSE,GPR,Central Anatolia,8,test,0.4126698839022054,0.4030470003479949
NSE,GPR,Central Anatolia,8,train,0.43654493158847274,0.425436027949468
NSE,GPR,Eastern Anatolia,8,test,0.46371500418901046,0.4460233389108734
NSE,GPR,Eastern Anatolia,8,train,0.5324559782101088,0.4861601781894155
NSE,GPR,Marmara,8,test,0.2861237600397091,0.3333113377721455
NSE,GPR,Marmara,8,train,0.2485788525048993,0.23300413611994775
NSE,GPR,Mediterranean,8,test,0.12514470938843625,0.1801293002408293
NSE,GPR,Mediterranean,8,train,0.19978976982456176,0.11401382391294312
NSE,GPR,Southeastern Anatolia,8,test,0.5687825689888646,0.5741088942227318
NSE,GPR,Southeastern Anatolia,8,train,0.7344362897734286,0.6986563262276411
NSE,GPR,all_data,8,test,0.39173030307223566,0.4006273348437559
NSE,GPR,all_data,8,train,0.4478841971321498,0.4200296836155212
NSE,GPR,Aegean,9,test,0.8261509324887334,0.8560538271840856
NSE,GPR,Aegean,9,train,0.909893774771908,0.902198693965601
NSE,GPR,Black Sea,9,test,0.8669412196272672,0.8789551533493672
NSE,GPR,Black Sea,9,train,0.8931479424619734,0.8650507452521801
NSE,GPR,Central Anatolia,9,test,0.864706658757325,0.8538307983470035
NSE,GPR,Central Anatolia,9,train,0.8916917002896807,0.881472934296709
NSE,GPR,Eastern Anatolia,9,test,0.8611934045130373,0.8475706409012448
NSE,GPR,Eastern Anatolia,9,train,0.8696439803467684,0.8308293461217429
NSE,GPR,Marmara,9,test,0.8470240170048049,0.8295083544029132
NSE,GPR,Marmara,9,train,0.8750192548190641,0.8458046377065435
NSE,GPR,Mediterranean,9,test,0.796827780354167,0.8533768182479321
NSE,GPR,Mediterranean,9,train,0.8633055115538448,0.8530775148678621
NSE,GPR,Southeastern Anatolia,9,test,0.8641220460888877,0.8441629261170766
NSE,GPR,Southeastern Anatolia,9,train,0.9311013992265049,0.9053011402858419
NSE,GPR,all_data,9,test,0.8523870537820704,0.8555922104627228
NSE,GPR,all_data,9,train,0.8944955448096958,0.8752048135872874
NSE,GPR,Aegean,10,test,0.7946403274958207,0.783599357444261
NSE,GPR,Aegean,10,train,0.8598201002022166,0.8508705693671732
NSE,GPR,Black Sea,10,test,0.8352886856949926,0.8394296588458161
NSE,GPR,Black Sea,10,train,0.8237679768639723,0.8109225790339065
NSE,GPR,Central Anatolia,10,test,0.8438878339826551,0.8390455361007749
NSE,GPR,Central Anatolia,10,train,0.8288957741903984,0.8237262027297547
NSE,GPR,Eastern Anatolia,10,test,0.8261157379581165,0.7714992515632384
NSE,GPR,Eastern Anatolia,10,train,0.854723487818961,0.7303058287801405
NSE,GPR,Marmara,10,test,0.8114694698965735,0.7181036045669853
NSE,GPR,Marmara,10,train,0.8016079876909189,0.7052897420416974
NSE,GPR,Mediterranean,10,test,0.7244012636534551,0.7180086887614263
NSE,GPR,Mediterranean,10,train,0.7694915916851,0.7453043789077469
NSE,GPR,Southeastern Anatolia,10,test,0.8601923549702568,0.8302158979044578
NSE,GPR,Southeastern Anatolia,10,train,0.9191992965840777,0.8784265868828939
NSE,GPR,all_data,10,test,0.8211364296282708,0.7944186072879738
NSE,GPR,all_data,10,train,0.8454659774490096,0.8033419255270365
NSE,GPR,Aegean,11,test,0.7892033425578362,0.7788593942144819
NSE,GPR,Aegean,11,train,0.8589635986327072,0.8418214280712792
NSE,GPR,Black Sea,11,test,0.8356613546414666,0.835131282131848
NSE,GPR,Black Sea,11,train,0.8215119594840024,0.8071047388543093
NSE,GPR,Central Anatolia,11,test,0.8554740019770357,0.841020956520641
NSE,GPR,Central Anatolia,11,train,0.8448525280932684,0.8292848203463874
NSE,GPR,Eastern Anatolia,11,test,0.8530050249422457,0.7818931280156336
NSE,GPR,Eastern Anatolia,11,train,0.8677038555685734,0.7436169355873699
NSE,GPR,Marmara,11,test,0.7837016976128226,0.6965486835268568
NSE,GPR,Marmara,11,train,0.7978776415969401,0.6930576070824107
NSE,GPR,Mediterranean,11,test,0.6909767668240858,0.7093260038918087
NSE,GPR,Mediterranean,11,train,0.7773417010086052,0.7434257143326952
NSE,GPR,Southeastern Anatolia,11,test,0.8672089033194885,0.8247776466676713
NSE,GPR,Southeastern Anatolia,11,train,0.9176674488075465,0.8694447902364592
NSE,GPR,all_data,11,test,0.8218353642872114,0.7918493587987928
NSE,GPR,all_data,11,train,0.8513634672463419,0.8026769245698065
NSE,GPR,Aegean,12,test,0.8489788435627903,0.8501561118512544
NSE,GPR,Aegean,12,train,0.9191217446128152,0.9152404385490562
NSE,GPR,Black Sea,12,test,0.9278815643153011,0.9131217921114633
NSE,GPR,Black Sea,12,train,0.8916086053331452,0.8847764029989599
NSE,GPR,Central Anatolia,12,test,0.92123274296334,0.9011699156383516
NSE,GPR,Central Anatolia,12,train,0.888219956968396,0.8744828720464891
NSE,GPR,Eastern Anatolia,12,test,0.9085904309610939,0.9119243960391685
NSE,GPR,Eastern Anatolia,12,train,0.9314627349208259,0.9115588130010721
NSE,GPR,Marmara,12,test,0.8773953650164666,0.8350625945023152
NSE,GPR,Marmara,12,train,0.8685969370533926,0.8417495054177817
NSE,GPR,Mediterranean,12,test,0.8178677521421911,0.8209331312857449
NSE,GPR,Mediterranean,12,train,0.8653249336442035,0.8259138312540427
NSE,GPR,Southeastern Anatolia,12,test,0.908346292228053,0.9142688034771184
NSE,GPR,Southeastern Anatolia,12,train,0.9338271303749327,0.9109256421415756
NSE,GPR,all_data,12,test,0.8923985981506541,0.8833147446787063
NSE,GPR,all_data,12,train,0.9061577109019493,0.8897947436532958
NSE,GPR,Aegean,13,test,0.8360350089649365,0.8267274535772016
NSE,GPR,Aegean,13,train,0.8889957881055006,0.8731505581400074
NSE,GPR,Black Sea,13,test,0.9216140950884647,0.8703666254958827
NSE,GPR,Black Sea,13,train,0.8573805697703286,0.8251200577655752
NSE,GPR,Central Anatolia,13,test,0.8972752954388121,0.8869602548770541
NSE,GPR,Central Anatolia,13,train,0.8811671255551379,0.8702106634652989
NSE,GPR,Eastern Anatolia,13,test,0.8964501091399223,0.850973334919913
NSE,GPR,Eastern Anatolia,13,train,0.927133520914724,0.844901705082239
NSE,GPR,Marmara,13,test,0.8441411873129263,0.8105433388614366
NSE,GPR,Marmara,13,train,0.8321791440745518,0.7963175903803387
NSE,GPR,Mediterranean,13,test,0.7802710667670225,0.762603876144933
NSE,GPR,Mediterranean,13,train,0.8498323181338373,0.8198456428096795
NSE,GPR,Southeastern Anatolia,13,test,0.8848186426768669,0.8615262787494126
NSE,GPR,Southeastern Anatolia,13,train,0.9297517817395511,0.8630266069298733
NSE,GPR,all_data,13,test,0.8720651634004075,0.8480873477519985
NSE,GPR,all_data,13,train,0.8898403099664174,0.8544207438202805
NSE,GPR,Aegean,14,test,0.967365782934246,0.9729310293334703
NSE,GPR,Aegean,14,train,0.9822443794406236,0.9792814706235101
NSE,GPR,Black Sea,14,test,0.96618701310035,0.9633605211452986
NSE,GPR,Black Sea,14,train,0.9785285726197397,0.962224374393978
NSE,GPR,Central Anatolia,14,test,0.9809749837388398,0.9714536294743573
NSE,GPR,Central Anatolia,14,train,0.986693256405763,0.9758047386495016
NSE,GPR,Eastern Anatolia,14,test,0.9754802168132763,0.9733184355543397
NSE,GPR,Eastern Anatolia,14,train,0.9865229896583559,0.9831618970486561
NSE,GPR,Marmara,14,test,0.973197568489312,0.9572062375762288
NSE,GPR,Marmara,14,train,0.9776447357073969,0.9593569675538505
NSE,GPR,Mediterranean,14,test,0.9519129689210983,0.9447045637941855
NSE,GPR,Mediterranean,14,train,0.9728120608429182,0.9394235782879331
NSE,GPR,Southeastern Anatolia,14,test,0.9712868766216315,0.9803041934243056
NSE,GPR,Southeastern Anatolia,14,train,0.9916190403492634,0.9851720410487701
NSE,GPR,all_data,14,test,0.9723205202613932,0.9685420745273488
NSE,GPR,all_data,14,train,0.9839958005568473,0.9737578441224823
NSE,GPR,Aegean,15,test,0.9892568053282536,0.991395441168087
NSE,GPR,Aegean,15,train,0.9932634201305586,0.9921627926438118
NSE,GPR,Black Sea,15,test,0.9893529512907386,0.9892951269297466
NSE,GPR,Black Sea,15,train,0.9913423992404627,0.9872291445704371
NSE,GPR,Central Anatolia,15,test,0.9946503364453576,0.9902816631947735
NSE,GPR,Central Anatolia,15,train,0.9946062689558928,0.9894032417627572
NSE,GPR,Eastern Anatolia,15,test,0.9958090575104849,0.99262284507344
NSE,GPR,Eastern Anatolia,15,train,0.9972686306683681,0.9952787494696326
NSE,GPR,Marmara,15,test,0.9877774149371377,0.9826371238006049
NSE,GPR,Marmara,15,train,0.9890307782960105,0.9828498037135966
NSE,GPR,Mediterranean,15,test,0.985932147006555,0.9666867880430774
NSE,GPR,Mediterranean,15,train,0.9942435760255557,0.9773579781337077
NSE,GPR,Southeastern Anatolia,15,test,0.9910850903958208,0.9928266388047332
NSE,GPR,Southeastern Anatolia,15,train,0.9960597103501526,0.9944894930384712
NSE,GPR,all_data,15,test,0.991702981972911,0.9879504509603978
NSE,GPR,all_data,15,train,0.9942757557463454,0.9899778737872502
NSE,GPR,Aegean,16,test,0.9657779117415016,0.9736970507623853
NSE,GPR,Aegean,16,train,0.9827618082269556,0.9800759881819561
NSE,GPR,Black Sea,16,test,0.9676791541248633,0.9642007848418266
NSE,GPR,Black Sea,16,train,0.979009921288218,0.9686802851252384
NSE,GPR,Central Anatolia,16,test,0.98125347893771,0.9694249256341535
NSE,GPR,Central Anatolia,16,train,0.9860759378133186,0.9737226691382476
NSE,GPR,Eastern Anatolia,16,test,0.9762314035968153,0.9720742288123114
NSE,GPR,Eastern Anatolia,16,train,0.987557364067636,0.9839712072983171
NSE,GPR,Marmara,16,test,0.9721221045924158,0.9652370244316822
NSE,GPR,Marmara,16,train,0.9778505680455183,0.9667922269965877
NSE,GPR,Mediterranean,16,test,0.9475867475842836,0.951916426159288
NSE,GPR,Mediterranean,16,train,0.973862578651984,0.9491935076102592
NSE,GPR,Southeastern Anatolia,16,test,0.9754589477525291,0.9759350630235378
NSE,GPR,Southeastern Anatolia,16,train,0.9933141014011907,0.99092549364244
NSE,GPR,all_data,16,test,0.9721315881563638,0.9693484759074044
NSE,GPR,all_data,16,train,0.9844425835428527,0.9761668549382914
NSE,Polynomial,Aegean,1,test,0.9083467906106985,0.9072670569325505
NSE,Polynomial,Aegean,1,train,0.9301892466237522,0.9263219340202243
NSE,Polynomial,Black Sea,1,test,0.8970980382395348,0.8959760291121426
NSE,Polynomial,Black Sea,1,train,0.9144522996064564,0.9102128193766669
NSE,Polynomial,Central Anatolia,1,test,0.9519928927184842,0.9337336575540323
NSE,Polynomial,Central Anatolia,1,train,0.9532320049233298,0.9305543407812339
NSE,Polynomial,Eastern Anatolia,1,test,0.9444830120082923,0.9276561772546209
NSE,Polynomial,Eastern Anatolia,1,train,0.9509991784387786,0.9304645104067569
NSE,Polynomial,Marmara,1,test,0.9294292732056963,0.9131529515367934
NSE,Polynomial,Marmara,1,train,0.926146411006948,0.9088650162339539
NSE,Polynomial,Mediterranean,1,test,0.8748159722504953,0.8333133098391244
NSE,Polynomial,Mediterranean,1,train,0.8693791108987203,0.800113347423251
NSE,Polynomial,Southeastern Anatolia,1,test,0.9463283852440012,0.9261633292058691
NSE,Polynomial,Southeastern Anatolia,1,train,0.9711820168109966,0.9654609372441919
NSE,Polynomial,all_data,1,test,0.9292391137828722,0.9135947071715372
NSE,Polynomial,all_data,1,train,0.9389421356292553,0.9207330076963377
NSE,Polynomial,Aegean,2,test,0.6828496429344089,0.6902919811083075
NSE,Polynomial,Aegean,2,train,0.7160838976121604,0.7020003250366331
NSE,Polynomial,Black Sea,2,test,0.5562534592465289,0.5824058608674816
NSE,Polynomial,Black Sea,2,train,0.657164073331975,0.6228137082916398
NSE,Polynomial,Central Anatolia,2,test,0.8215304807518187,0.7184280098198232
NSE,Polynomial,Central Anatolia,2,train,0.8230954294283142,0.7034966966200833
NSE,Polynomial,Eastern Anatolia,2,test,0.826597739698504,0.7750122836152706
NSE,Polynomial,Eastern Anatolia,2,train,0.8581359918294728,0.8298698117850811
NSE,Polynomial,Marmara,2,test,0.6977923079893977,0.6273722363783324
NSE,Polynomial,Marmara,2,train,0.6099973623033674,0.5653057826445638
NSE,Polynomial,Mediterranean,2,test,0.6781729181412444,0.42058096928231503
NSE,Polynomial,Mediterranean,2,train,0.6319509184260548,0.2533181308519621
NSE,Polynomial,Southeastern Anatolia,2,test,0.8194348340754448,0.7978194489576617
NSE,Polynomial,Southeastern Anatolia,2,train,0.8769985618082051,0.833796253335942
NSE,Polynomial,all_data,2,test,0.7546632081803485,0.6867523283192483
NSE,Polynomial,all_data,2,train,0.7689801651775994,0.6900856740655767
NSE,Polynomial,Aegean,3,test,0.9579842270550916,0.9599800441356526
NSE,Polynomial,Aegean,3,train,0.974523482417588,0.9735056501942385
NSE,Polynomial,Black Sea,3,test,0.9541285152504403,0.9563191255061494
NSE,Polynomial,Black Sea,3,train,0.9632115807465057,0.9534401596845583
NSE,Polynomial,Central Anatolia,3,test,0.9760214296091756,0.9639554520102479
NSE,Polynomial,Central Anatolia,3,train,0.9794751720211534,0.9646767577625036
NSE,Polynomial,Eastern Anatolia,3,test,0.9678325539280715,0.9639570206842598
NSE,Polynomial,Eastern Anatolia,3,train,0.9767236447147227,0.9714379709963659
NSE,Polynomial,Marmara,3,test,0.9657559047137737,0.9510581379024173
NSE,Polynomial,Marmara,3,train,0.9684022514924343,0.9530851116622259
NSE,Polynomial,Mediterranean,3,test,0.9558706310253283,0.9321694061504144
NSE,Polynomial,Mediterranean,3,train,0.9520915223408267,0.9175545484603411
NSE,Polynomial,Southeastern Anatolia,3,test,0.9678713312207651,0.9667844036931844
NSE,Polynomial,Southeastern Anatolia,3,train,0.9887985171858648,0.9848729750562801
NSE,Polynomial,all_data,3,test,0.9665111204369367,0.9591516846317028
NSE,Polynomial,all_data,3,train,0.9749613695531677,0.964759705765129
NSE,Polynomial,Aegean,4,test,0.6937901191930411,0.7070345561899107
NSE,Polynomial,Aegean,4,train,0.8516519175637438,0.8461918939488324
NSE,Polynomial,Black Sea,4,test,0.7762724740379657,0.7533629502607246
NSE,Polynomial,Black Sea,4,train,0.7719319319081691,0.7324743576526038
NSE,Polynomial,Central Anatolia,4,test,0.8459547916425019,0.7692823744548838
NSE,Polynomial,Central Anatolia,4,train,0.8159947336681447,0.7632310335310616
NSE,Polynomial,Eastern Anatolia,4,test,0.8257645544808617,0.825591746132293
NSE,Polynomial,Eastern Anatolia,4,train,0.8298752010054552,0.8112628852094645
NSE,Polynomial,Marmara,4,test,0.7541486834780338,0.7385011123444116
NSE,Polynomial,Marmara,4,train,0.7791103256704077,0.7708057921922298
NSE,Polynomial,Mediterranean,4,test,0.7159025390006042,0.7165019363169636
NSE,Polynomial,Mediterranean,4,train,0.714101425264177,0.5983691253118635
NSE,Polynomial,Southeastern Anatolia,4,test,0.7306270282746175,0.777381604190974
NSE,Polynomial,Southeastern Anatolia,4,train,0.8504118553177282,0.8265851941578866
NSE,Polynomial,all_data,4,test,0.7818450519554235,0.7663101761691957
NSE,Polynomial,all_data,4,train,0.8190254598709962,0.786494227572793
NSE,Polynomial,Aegean,5,test,0.6919415213020828,0.7039536702824819
NSE,Polynomial,Aegean,5,train,0.8329043476221683,0.8283427867279659
NSE,Polynomial,Black Sea,5,test,0.7702950017522658,0.754308942757113
NSE,Polynomial,Black Sea,5,train,0.7815075710184303,0.7365572389399182
NSE,Polynomial,Central Anatolia,5,test,0.8318084253599061,0.7613447159309475
NSE,Polynomial,Central Anatolia,5,train,0.8089459752315867,0.7554134704823744
NSE,Polynomial,Eastern Anatolia,5,test,0.8162623956489717,0.8245285778338793
NSE,Polynomial,Eastern Anatolia,5,train,0.827209949071702,0.8160079068514838
NSE,Polynomial,Marmara,5,test,0.7350073341067479,0.7248931648116544
NSE,Polynomial,Marmara,5,train,0.7680923824056639,0.7637273803075751
NSE,Polynomial,Mediterranean,5,test,0.7162372092413661,0.7265245532147742
NSE,Polynomial,Mediterranean,5,train,0.7274154657729193,0.584640878137918
NSE,Polynomial,Southeastern Anatolia,5,test,0.8026980135680454,0.8087452106764754
NSE,Polynomial,Southeastern Anatolia,5,train,0.8195320563283843,0.8013982389251343
NSE,Polynomial,all_data,5,test,0.7797523097288075,0.7658703926276392
NSE,Polynomial,all_data,5,train,0.8108008949566414,0.777927067017089
NSE,Polynomial,Aegean,6,test,0.6918946664800418,0.7115595716107722
NSE,Polynomial,Aegean,6,train,0.8523813837250039,0.8426059698300798
NSE,Polynomial,Black Sea,6,test,0.7716044526146879,0.7826905545268197
NSE,Polynomial,Black Sea,6,train,0.7706091735117515,0.7440449150185053
NSE,Polynomial,Central Anatolia,6,test,0.8490129543864317,0.7857068156370643
NSE,Polynomial,Central Anatolia,6,train,0.82176103679964,0.7752087151032654
NSE,Polynomial,Eastern Anatolia,6,test,0.8179507407062977,0.826809769082602
NSE,Polynomial,Eastern Anatolia,6,train,0.8255285747107813,0.7987329429887239
NSE,Polynomial,Marmara,6,test,0.7386846922270409,0.709720057633539
NSE,Polynomial,Marmara,6,train,0.7731974915976161,0.756235240987185
NSE,Polynomial,Mediterranean,6,test,0.7167126710977887,0.706539100907006
NSE,Polynomial,Mediterranean,6,train,0.728289070525704,0.6025327014619872
NSE,Polynomial,Southeastern Anatolia,6,test,0.7548987696245684,0.7752727507964926
NSE,Polynomial,Southeastern Anatolia,6,train,0.8448560426264557,0.8199748561049887
NSE,Polynomial,all_data,6,test,0.780758269913821,0.7688695345948714
NSE,Polynomial,all_data,6,train,0.8196860688240933,0.7854151812000245
NSE,Polynomial,Aegean,7,test,0.7680306945583264,0.7799926257176057
NSE,Polynomial,Aegean,7,train,0.8950777423347636,0.887740330401918
NSE,Polynomial,Black Sea,7,test,0.8944327006930678,0.8562440915663213
NSE,Polynomial,Black Sea,7,train,0.8470341843330444,0.7934039810347694
NSE,Polynomial,Central Anatolia,7,test,0.8975994890688729,0.8385066923898646
NSE,Polynomial,Central Anatolia,7,train,0.867832566795728,0.8267647503701178
NSE,Polynomial,Eastern Anatolia,7,test,0.8805382920666109,0.8803663998247919
NSE,Polynomial,Eastern Anatolia,7,train,0.8989155612936439,0.8804911255571215
NSE,Polynomial,Marmara,7,test,0.7819740956646439,0.7706559307958416
NSE,Polynomial,Marmara,7,train,0.822485659953841,0.8099194692646713
NSE,Polynomial,Mediterranean,7,test,0.805506852875761,0.8406273079902679
NSE,Polynomial,Mediterranean,7,train,0.82359992055118,0.7431204543181382
NSE,Polynomial,Southeastern Anatolia,7,test,0.8523440463936482,0.8844157935316338
NSE,Polynomial,Southeastern Anatolia,7,train,0.871402005680819,0.8477905272738029
NSE,Polynomial,all_data,7,test,0.8484654801169899,0.8386666365997159
NSE,Polynomial,all_data,7,train,0.8732303765377434,0.8446210152915854
NSE,Polynomial,Aegean,8,test,0.4092918948506826,0.40922060526274995
NSE,Polynomial,Aegean,8,train,0.3933639440307053,0.3849497575162498
NSE,Polynomial,Black Sea,8,test,0.24999178351501805,0.21026649875711656
NSE,Polynomial,Black Sea,8,train,0.2808312803916285,0.2627852185921338
NSE,Polynomial,Central Anatolia,8,test,0.40051666566981314,0.3983184339420561
NSE,Polynomial,Central Anatolia,8,train,0.42344459205128815,0.41904957601772685
NSE,Polynomial,Eastern Anatolia,8,test,0.4482648165869394,0.43793316119109194
NSE,Polynomial,Eastern Anatolia,8,train,0.5219690291271459,0.4825185526382961
NSE,Polynomial,Marmara,8,test,0.3309541903496024,0.3329070588846089
NSE,Polynomial,Marmara,8,train,0.2307046949195274,0.2223914733865553
NSE,Polynomial,Mediterranean,8,test,0.16648196701445483,0.20013597278178907
NSE,Polynomial,Mediterranean,8,train,0.1813180719675217,0.11911013785941182
NSE,Polynomial,Southeastern Anatolia,8,test,0.5438340436072606,0.5641341518789671
NSE,Polynomial,Southeastern Anatolia,8,train,0.708311990986032,0.7057313660289348
NSE,Polynomial,all_data,8,test,0.39620205022896604,0.3962224450583467
